5,5,13,31,31,31,29,29,13,13,13,13,13,11,13,13,11,13,11,9,11,11,9,11,21,29,39,45,35,29,23,17,9,7,1,3,1,1,1,1,5,9,15,29,33,33,33,21,13,1
1,1,1,3,5,13,19,31,37,37,37,17,17,11,17,11,11,13,7,13,9,9,7,9,15,25,29,37,47,45,43,31,11,1,1,1,1,1,1,1,5,15,31,37,37,27,9,5,1,1
1,1,3,5,21,35,35,37,35,33,25,13,19,13,15,11,9,11,11,11,9,13,11,9,33,43,47,45,45,45,15,15,1,1,1,1,1,1,3,3,17,35,35,33,33,33,19,7,1,1
1,3,1,3,5,7,27,31,31,27,21,13,11,11,11,9,11,13,9,11,11,7,9,7,17,25,29,37,41,45,35,25,7,3,1,1,1,1,1,1,5,19,21,29,33,29,13,7,1,1
1,3,1,1,11,13,33,35,35,31,29,27,15,15,15,13,13,15,15,13,11,11,9,11,27,33,47,47,47,47,37,15,9,5,3,1,1,1,1,1,5,23,31,31,31,29,19,7,1,1
1,1,1,1,3,1,11,15,25,35,33,27,21,15,17,11,11,11,13,9,11,9,13,9,11,23,25,37,31,45,33,27,21,9,3,3,1,3,1,1,15,35,35,25,21,7,5,1,1,1
1,3,3,3,11,15,27,35,35,35,33,17,11,13,9,11,11,11,13,9,11,11,11,9,13,29,37,45,47,49,43,31,11,9,5,1,1,1,1,3,9,27,35,37,35,37,27,5,1,1
1,1,1,1,3,9,13,19,27,33,33,31,21,19,13,15,15,11,11,15,13,17,17,21,29,35,39,47,43,31,25,23,17,9,3,5,1,3,9,23,33,31,27,17,7,5,1,1,1,1
3,5,1,9,11,25,27,35,33,31,29,29,15,15,15,15,13,11,13,11,13,13,13,11,11,23,31,37,45,47,45,43,31,17,5,3,1,1,1,3,5,9,3,15,33,33,35,33,1,1
1,1,1,1,13,17,23,31,41,41,39,35,29,23,19,19,15,15,13,13,13,15,33,33,43,47,47,41,31,19,11,9,1,1,1,1,1,1,1,1,31,35,33,31,33,27,7,3,1,1
1,1,1,1,3,5,5,13,37,39,35,35,29,27,19,15,17,19,19,15,15,13,19,25,37,37,45,45,37,23,13,7,1,1,1,3,3,11,29,31,39,37,33,17,3,5,3,1,1,1
1,1,1,1,1,3,5,11,31,35,35,31,11,15,17,13,13,13,11,11,11,11,9,11,15,35,45,47,47,43,25,21,5,1,1,1,1,5,3,33,37,35,33,29,5,3,3,3,1,1
3,5,13,21,27,37,35,37,37,35,19,13,13,13,13,13,11,13,13,13,15,9,13,13,17,29,29,39,43,43,43,41,25,17,11,11,5,1,3,3,5,21,25,33,31,31,31,13,7,3
1,3,5,7,13,9,19,27,37,37,35,31,17,17,11,13,9,9,11,11,9,11,9,9,9,11,9,13,21,29,43,45,43,41,21,15,13,7,5,3,5,5,11,31,29,31,29,27,3,1
5,3,5,9,25,39,39,37,35,33,25,17,15,13,13,13,11,9,13,13,11,23,31,33,39,41,45,41,41,21,17,15,9,5,3,3,1,1,1,11,27,33,37,39,41,37,35,5,1,1
1,1,1,1,3,3,7,13,35,39,39,37,35,21,17,15,11,11,13,13,13,11,21,27,41,45,47,49,45,31,19,19,9,1,1,1,1,7,3,25,37,37,37,31,5,5,3,3,1,1
1,1,3,1,7,13,23,37,39,35,33,33,13,11,11,9,11,11,11,11,11,13,11,9,11,17,19,29,37,47,47,45,27,19,7,5,1,1,1,1,3,3,1,29,29,29,29,5,1,1
1,3,1,1,5,7,17,33,33,33,33,19,13,13,11,13,11,13,11,11,13,11,13,13,11,15,15,19,27,45,49,49,15,5,3,3,1,1,1,5,13,31,33,31,31,5,3,1,1,1
1,1,3,3,5,17,25,31,31,31,13,11,11,9,11,11,9,11,11,9,11,11,11,11,21,31,37,43,47,45,29,17,1,1,1,1,1,1,1,1,7,27,33,31,31,31,3,9,1,1
1,1,1,3,3,11,15,33,35,35,35,33,21,15,17,11,13,13,13,11,9,9,13,11,13,29,41,47,45,29,21,5,1,1,1,1,1,1,1,1,1,33,33,31,31,5,3,3,1,1
3,5,7,19,33,33,33,29,27,25,11,11,9,7,7,7,7,5,7,5,9,5,7,7,9,13,25,35,45,47,45,45,41,11,9,5,3,1,3,1,5,9,9,29,29,29,29,23,9,1
1,3,3,7,13,19,33,37,35,35,25,11,11,11,9,7,11,11,11,9,9,9,9,11,13,15,23,29,37,45,45,45,39,25,23,19,13,1,7,5,9,17,27,27,27,27,21,5,1,1
3,3,3,11,17,39,39,41,33,19,15,17,15,13,13,13,11,11,11,9,11,11,11,11,13,27,47,47,47,47,29,11,1,1,1,1,1,1,3,5,19,35,37,35,27,13,17,5,1,1
1,1,1,3,3,15,25,31,33,29,25,17,15,13,15,9,11,11,11,11,11,17,35,45,47,45,43,39,25,25,11,9,1,1,1,1,3,5,3,25,31,31,31,29,9,5,9,3,1,1
1,1,3,5,9,37,37,39,39,37,15,17,15,15,15,15,17,15,13,15,15,17,13,21,23,41,47,47,47,45,33,7,1,1,1,1,1,1,1,1,33,35,35,35,23,11,5,5,1,1
3,3,3,5,31,39,39,39,37,21,17,15,13,15,13,13,11,11,11,13,11,17,15,39,47,49,49,47,41,25,5,7,1,1,1,1,1,1,5,9,31,37,37,37,17,9,5,5,1,1
5,5,11,15,21,37,37,37,35,17,11,11,11,11,11,11,11,11,13,11,9,13,11,15,23,27,31,33,41,43,45,33,19,17,13,13,7,3,1,1,7,5,13,31,35,33,33,17,11,1
1,1,3,21,13,35,37,37,37,37,35,15,21,17,19,17,19,17,17,15,19,15,13,17,13,45,45,49,49,49,43,7,1,1,1,1,3,3,1,5,11,19,29,35,35,35,33,25,11,1
5,9,25,41,43,43,39,29,17,13,15,15,15,13,13,13,11,13,13,13,11,11,13,9,15,15,27,33,35,45,45,45,41,29,21,15,9,5,3,1,3,7,11,25,33,31,31,25,23,1
7,9,11,21,35,37,37,35,33,25,15,13,15,13,15,13,15,13,13,15,15,15,13,11,17,23,27,45,45,47,47,35,17,3,3,1,1,3,1,1,5,17,37,37,39,37,27,17,7,1
3,3,7,33,37,37,37,15,11,11,9,11,11,11,11,11,9,13,9,13,9,9,11,11,13,15,17,35,47,49,49,39,1,1,1,1,1,1,1,1,27,35,35,35,31,25,13,3,1,1
1,1,3,5,13,25,37,37,35,33,31,19,13,13,13,13,17,17,11,17,13,15,15,17,19,19,19,25,49,47,47,45,9,3,1,3,1,1,1,1,29,31,33,33,31,19,3,5,1,1
3,7,5,11,15,27,29,29,29,27,27,21,13,11,11,9,9,13,13,13,13,11,13,11,13,13,17,9,43,43,43,43,1,1,1,1,1,1,1,1,7,13,21,27,35,31,35,17,15,1
3,7,11,13,25,27,33,33,37,37,35,31,15,13,13,13,13,15,11,13,13,11,11,13,15,15,17,15,23,29,31,33,33,33,31,25,21,17,3,3,15,21,33,41,39,39,35,33,11,1
1,1,1,1,3,1,9,21,41,43,41,41,31,21,19,17,15,13,17,15,13,13,15,13,11,33,47,47,47,33,9,9,1,1,1,3,5,15,27,31,33,33,25,15,3,1,1,1,1,1
3,3,9,21,23,33,35,37,37,37,35,29,27,17,15,17,17,15,17,15,15,21,19,17,21,27,37,43,45,45,45,45,43,39,27,15,5,5,5,3,11,17,39,41,41,41,41,37,19,1
3,1,3,3,13,15,35,37,37,33,31,19,17,15,15,13,13,13,13,13,13,13,15,13,15,21,25,35,45,45,45,27,11,3,3,1,1,1,3,1,1,1,5,7,37,37,37,33,13,1
5,5,11,21,41,43,43,39,37,33,19,21,17,21,19,17,15,15,15,15,15,13,17,13,17,23,33,47,49,47,47,41,21,11,9,3,1,1,3,3,3,5,17,35,35,35,33,29,9,1
1,1,1,5,3,11,23,39,39,35,35,33,17,15,11,13,9,13,11,13,13,11,13,11,17,23,47,47,47,43,27,13,3,3,1,1,1,1,1,1,19,31,33,31,27,7,9,3,1,1
1,1,1,1,1,1,1,7,19,31,33,33,31,25,15,15,13,13,13,13,15,15,23,27,41,45,47,47,37,25,13,7,1,1,1,1,1,3,7,29,31,31,31,7,1,5,3,1,1,1
1,5,13,17,27,33,35,37,35,33,29,17,15,15,13,13,13,15,15,15,15,13,17,13,15,15,13,11,13,29,33,35,35,35,33,31,25,19,7,1,3,13,33,35,35,33,29,27,11,1
5,3,13,17,19,25,39,39,39,37,35,29,15,19,15,13,13,13,15,13,15,13,15,17,19,17,15,25,29,33,39,41,41,41,39,35,25,19,7,1,5,11,33,35,35,37,35,29,9,1
5,9,13,19,23,25,39,41,41,39,37,37,25,13,17,13,11,15,13,13,13,15,13,13,21,29,27,29,33,39,39,39,37,33,29,23,5,5,5,9,19,23,37,35,33,29,27,19,1,1
1,7,11,15,19,31,39,39,39,35,31,31,27,21,19,17,15,15,19,13,15,15,15,17,15,25,27,35,39,41,41,39,39,31,23,17,3,3,1,1,17,31,37,39,37,31,29,23,1,1
1,3,5,11,15,21,25,35,37,37,37,35,33,31,21,17,13,13,17,11,11,13,15,13,15,17,23,29,31,35,37,37,35,33,31,25,19,7,5,3,5,11,23,37,37,35,33,31,19,15
5,3,11,11,17,25,29,37,37,37,37,35,31,25,17,17,15,13,13,15,15,13,15,13,13,13,13,15,19,31,35,37,37,37,35,33,21,21,21,5,15,33,37,35,35,33,29,27,9,3
3,5,9,17,19,23,37,37,37,37,33,31,27,21,19,15,15,15,13,13,17,13,15,13,15,19,19,21,27,37,35,37,37,35,33,31,21,3,3,3,3,13,29,29,29,29,25,23,11,1
1,1,3,3,7,9,23,33,37,37,35,35,23,15,17,15,15,13,11,13,11,13,9,13,21,27,35,43,45,47,45,35,9,1,1,1,1,1,1,1,5,15,39,39,35,37,31,9,1,1
1,1,1,1,5,21,29,31,35,33,33,29,27,23,11,15,11,11,9,11,9,13,19,27,37,43,45,43,43,27,21,19,9,5,1,3,1,7,5,29,33,35,33,31,33,9,7,1,1,1
1,7,9,19,31,39,39,35,31,29,27,23,15,17,17,15,11,13,15,13,15,13,13,13,13,17,19,33,35,37,37,37,37,35,23,21,1,1,3,1,3,3,33,35,35,35,33,33,23,3
3,5,9,11,19,25,35,35,33,31,29,25,23,15,17,15,15,17,13,17,15,15,15,13,17,19,17,23,35,41,41,43,41,39,35,17,5,1,5,3,7,21,33,31,31,31,27,25,15,1
3,9,7,23,39,41,45,43,39,37,35,21,19,19,19,17,17,15,17,15,15,17,15,15,17,23,31,37,43,43,41,39,41,35,31,25,1,1,1,1,11,29,43,43,39,39,37,25,11,3
3,15,27,39,37,39,37,33,27,21,17,17,15,15,13,11,11,13,15,11,15,13,11,13,15,19,25,29,35,41,43,43,39,37,33,21,3,3,5,3,15,27,35,35,33,31,27,21,1,1
1,3,9,13,17,21,23,29,37,35,37,33,31,27,19,15,13,15,15,15,15,13,13,15,15,19,13,23,27,37,37,37,39,37,35,21,21,1,1,1,5,13,25,33,37,35,29,25,15,3
5,7,9,15,21,35,43,43,43,43,35,31,25,17,19,15,13,15,17,15,15,15,15,13,15,13,15,23,33,37,37,37,37,37,35,19,13,5,3,7,1,11,17,39,41,39,37,35,17,1
1,1,9,9,13,17,21,27,35,33,31,29,27,23,21,15,13,17,13,13,15,15,13,15,13,15,15,13,29,33,33,33,31,31,29,23,23,3,3,1,7,19,31,33,33,31,27,23,15,5
5,5,15,23,35,37,37,37,31,27,21,15,17,15,15,15,13,13,17,13,15,17,15,15,15,23,29,41,39,39,39,37,33,29,7,3,3,1,3,1,7,27,39,37,35,31,27,23,9,1
3,7,11,17,19,35,39,39,35,31,27,27,21,17,17,15,13,15,15,17,17,15,15,13,15,21,29,35,37,37,37,37,33,29,21,13,1,3,5,1,9,23,33,33,33,31,25,21,11,1
1,5,9,11,17,19,29,31,39,39,39,37,33,27,17,15,13,15,13,15,15,15,15,13,15,17,17,21,33,35,37,39,39,37,37,35,3,3,1,3,5,15,27,41,41,41,39,33,21,11
3,1,9,15,23,25,39,43,43,43,41,41,39,35,23,21,17,17,15,17,17,17,17,15,15,15,29,43,43,47,47,47,45,45,41,33,23,13,7,11,19,33,41,41,41,41,37,31,19,1
3,1,11,11,19,27,31,31,33,33,31,29,21,19,17,17,17,15,17,15,17,19,17,17,25,29,37,39,41,41,41,35,33,27,21,13,9,1,1,1,5,27,37,37,37,33,31,23,5,3
5,7,11,13,17,21,27,31,39,39,37,37,33,29,27,17,15,15,17,15,15,13,17,15,17,17,21,33,35,37,37,37,37,33,29,25,19,1,3,5,9,31,37,39,37,39,35,25,5,1
3,9,13,21,27,35,43,43,41,37,35,29,25,19,17,17,13,15,17,17,17,15,17,15,15,19,25,31,35,37,37,35,37,35,31,23,17,3,5,5,11,27,39,41,41,37,35,27,17,1
5,13,33,33,33,35,31,29,11,15,15,13,15,13,13,15,15,15,15,13,13,13,11,11,15,23,37,43,47,45,43,35,7,5,1,1,1,3,1,1,21,29,31,31,31,29,29,7,1,1
1,3,13,21,25,37,43,43,41,41,39,37,29,21,17,17,17,17,15,19,15,15,15,15,17,15,17,21,29,37,43,43,45,43,43,39,35,25,5,1,13,17,35,37,37,35,33,25,9,1
5,3,9,15,21,29,43,41,41,41,37,33,27,19,21,15,15,17,17,17,15,17,17,19,19,23,21,27,31,39,41,39,41,37,33,31,25,19,5,3,5,11,31,35,35,33,31,29,15,5
3,1,11,15,33,37,37,39,39,35,25,21,19,17,17,15,17,17,17,17,15,17,15,17,15,27,29,29,31,29,31,29,25,23,13,1,1,1,3,1,13,23,35,37,35,35,35,25,9,5
3,7,13,11,17,23,23,29,39,39,39,35,33,29,23,15,13,13,13,13,15,13,11,13,13,17,15,23,27,31,31,31,29,29,21,15,9,1,5,1,5,11,19,31,31,31,29,21,13,1
1,5,9,13,21,31,39,39,41,39,37,35,29,15,15,13,13,13,15,11,15,15,13,15,15,23,27,31,35,35,35,35,29,25,25,17,9,3,3,1,7,15,27,35,35,33,33,29,21,3
5,5,15,19,21,33,37,39,39,35,35,27,19,17,17,15,15,17,17,15,17,15,17,15,17,25,31,35,39,39,39,41,37,33,29,23,5,5,1,1,7,23,37,43,45,41,35,31,5,3
3,3,7,15,15,21,23,25,37,39,37,35,29,27,21,15,15,15,15,11,13,13,13,15,17,25,25,29,33,37,39,39,39,37,35,31,29,19,13,9,9,15,33,35,35,33,31,23,17,1
1,7,13,15,17,21,23,29,33,33,31,31,25,19,17,15,15,13,11,11,13,13,13,11,13,19,15,27,31,35,35,35,37,31,25,15,11,5,5,1,1,9,9,31,31,31,29,29,19,1
3,7,9,19,19,25,33,33,39,35,31,29,27,21,17,13,11,13,11,13,11,11,13,11,17,17,15,29,35,39,37,39,39,39,35,25,19,3,5,1,3,25,31,33,31,29,29,23,11,1
5,5,7,33,33,35,35,33,31,25,15,13,11,13,9,11,11,11,11,13,13,11,13,11,13,29,37,41,41,43,43,43,39,25,7,3,1,1,5,1,9,17,37,37,37,35,35,31,27,1
5,5,13,19,37,37,39,37,37,35,31,27,19,17,17,17,19,19,17,15,17,15,15,19,15,21,27,35,33,35,37,35,33,31,27,19,5,3,1,3,5,23,37,39,37,37,35,31,15,3
1,1,1,3,7,31,37,37,37,35,35,29,19,19,17,15,13,13,13,13,11,13,13,11,13,13,19,45,47,47,47,43,5,1,1,1,1,1,1,1,5,11,25,33,35,37,35,35,21,1
1,3,9,13,15,21,21,31,35,35,35,35,31,25,15,13,11,13,13,11,15,13,11,13,13,21,27,31,35,39,41,37,33,31,25,23,15,7,3,3,7,13,21,29,35,37,33,29,13,1
3,5,11,13,21,21,29,33,35,33,31,29,25,15,17,13,13,13,13,13,13,11,11,11,17,15,15,19,27,33,37,39,39,39,37,27,19,11,7,5,5,1,15,21,35,35,33,29,19,11
5,19,21,33,39,37,39,35,31,21,17,17,13,13,13,13,13,15,13,11,11,11,13,13,13,17,17,29,35,37,39,39,37,35,23,17,3,5,1,3,11,21,37,39,37,37,29,23,1,1
1,5,3,3,7,7,21,39,39,37,35,33,17,13,11,11,11,11,11,13,9,15,13,11,13,13,15,15,29,35,47,49,45,45,15,13,5,3,5,3,5,5,3,27,35,37,37,31,1,1
1,7,19,21,37,43,41,41,39,35,31,23,17,15,19,17,17,15,17,15,15,17,15,15,13,27,33,33,35,33,31,31,23,9,3,1,1,1,1,1,9,35,37,39,37,39,37,29,15,1
5,9,11,15,19,27,39,35,33,33,29,27,21,15,13,13,13,13,13,13,13,13,13,15,17,17,25,29,31,35,35,33,33,31,25,19,11,3,7,1,7,13,23,37,37,37,33,25,17,1
1,3,3,11,9,27,31,31,31,27,19,13,13,11,13,11,9,11,7,7,7,9,7,7,7,21,31,41,43,39,27,23,11,9,1,3,1,1,1,1,3,11,15,35,31,31,31,13,7,1
3,1,1,5,5,11,23,41,39,37,31,19,15,11,11,11,11,11,11,9,9,11,11,11,15,31,37,43,45,37,29,21,11,3,3,1,1,3,1,5,29,41,37,37,33,5,5,3,1,1
1,5,11,13,19,19,39,39,39,37,35,33,31,25,17,17,15,17,17,17,15,17,17,17,17,21,17,25,39,39,39,39,39,37,33,29,15,11,9,3,13,23,37,39,37,35,37,27,15,1
3,3,13,23,27,37,37,37,35,33,27,25,13,15,15,13,13,13,13,11,13,13,15,11,13,17,15,29,33,35,37,35,35,35,27,19,15,5,5,5,5,27,33,37,35,35,33,27,11,1
3,5,11,13,17,21,23,27,35,41,39,37,39,29,29,17,15,17,13,13,13,11,13,13,13,17,25,29,31,33,33,31,29,27,21,17,7,3,3,1,5,13,25,41,43,41,39,35,25,1
3,3,7,5,11,11,17,23,27,25,21,11,13,11,9,9,9,9,7,7,9,9,7,5,7,9,17,25,35,37,35,27,9,9,5,1,1,1,1,1,9,7,7,29,31,29,29,19,9,1
3,3,13,15,21,23,37,41,39,37,37,33,19,15,17,13,15,13,13,15,13,11,11,9,13,11,15,27,31,35,37,39,39,35,33,23,21,3,3,1,9,11,31,33,35,33,31,29,17,3
3,7,11,15,19,23,23,29,35,39,39,35,35,27,25,15,13,15,13,15,15,15,13,11,15,23,29,33,35,35,35,33,31,25,21,15,3,3,3,9,17,21,37,35,33,29,23,17,1,1
3,5,9,13,17,21,25,35,33,33,31,29,27,13,15,13,13,11,13,11,13,13,15,11,15,15,13,17,23,31,33,33,33,33,31,23,13,5,3,5,3,15,25,31,31,31,27,27,15,1
1,1,1,1,1,5,1,31,37,35,35,25,15,11,13,13,11,13,13,11,9,13,11,13,31,35,47,43,39,17,13,5,3,5,1,5,5,27,35,33,25,7,1,3,1,1,1,1,1,1
3,9,15,21,31,37,37,37,35,33,31,25,15,17,15,15,15,17,13,15,15,15,15,13,13,13,13,17,23,33,37,39,39,39,37,39,31,13,5,3,1,13,37,37,37,39,33,29,21,3
7,5,13,17,21,23,31,39,43,43,39,37,29,23,15,19,15,15,17,15,13,13,17,15,25,31,35,41,43,45,43,39,33,31,21,17,7,1,3,1,5,11,15,29,33,33,31,31,17,1
5,9,13,17,23,31,33,41,41,39,39,31,27,19,21,17,15,15,13,13,13,13,15,13,15,19,23,33,35,35,33,33,33,29,19,9,1,3,3,3,11,21,37,37,37,35,31,29,17,1
7,15,33,33,35,37,35,31,29,27,19,19,17,19,17,19,15,17,17,17,17,15,15,13,15,23,33,39,39,39,41,39,37,35,25,15,3,1,1,7,35,37,35,37,35,33,29,27,1,1
1,1,1,1,3,3,3,21,39,39,39,27,13,15,15,13,15,13,11,13,11,11,13,11,15,19,47,47,49,41,11,5,1,3,1,7,5,15,21,31,31,29,17,9,3,1,3,1,1,1
1,1,1,1,1,1,3,31,33,33,33,33,21,13,15,9,17,13,13,13,19,13,21,29,45,47,47,43,35,19,15,5,3,3,3,5,29,37,37,35,25,9,5,5,1,1,1,1,1,1
3,5,9,11,15,25,37,35,35,31,29,23,13,15,13,13,15,15,13,13,11,11,15,13,13,15,13,19,17,25,39,39,39,39,37,35,37,29,15,7,3,21,23,35,35,33,33,27,19,11
3,3,15,19,27,33,33,31,29,27,21,19,13,11,13,13,11,11,13,11,15,9,13,11,13,11,21,33,35,35,35,33,33,31,7,1,3,1,1,1,13,23,33,31,29,29,25,19,9,1
1,7,11,13,17,23,25,37,35,33,31,29,23,17,15,15,13,11,13,11,11,11,13,11,15,15,19,23,29,29,29,29,29,25,21,21,7,1,5,3,15,21,31,31,29,31,25,21,15,1
5,11,11,21,35,37,37,35,31,29,27,17,15,15,15,15,15,15,15,17,13,15,17,13,23,29,29,37,43,43,43,41,39,31,15,9,3,1,1,1,5,9,23,31,31,29,29,27,17,3
7,3,15,17,21,31,37,39,41,39,35,31,29,27,19,21,17,19,17,19,15,17,15,19,19,17,19,27,37,39,37,39,39,35,35,31,21,1,3,3,3,25,37,37,35,31,31,23,5,1
3,5,13,15,23,29,41,41,39,39,35,27,27,21,21,19,17,17,17,17,17,17,21,17,29,35,39,39,39,39,37,37,31,27,15,3,3,1,3,1,19,33,35,33,33,33,29,25,11,3
5,3,13,15,19,25,29,35,35,33,29,29,19,17,15,13,11,13,15,13,11,13,13,15,13,15,15,17,25,33,33,35,33,31,29,25,13,1,1,1,7,15,27,35,35,35,33,27,15,3
5,9,13,37,47,47,47,45,47,43,37,25,21,17,19,15,17,21,19,19,23,19,21,19,19,19,21,35,41,41,41,43,41,41,39,31,5,5,5,7,11,31,39,39,41,39,35,29,15,1
3,7,13,19,41,39,39,35,35,35,27,23,19,19,19,21,21,23,19,21,19,19,21,19,39,39,41,41,39,41,35,25,1,1,1,1,1,1,1,1,13,33,37,37,39,35,31,29,13,1
5,3,13,13,17,31,41,41,37,35,27,25,17,15,15,17,13,9,11,11,9,11,11,9,11,15,13,23,31,37,41,41,41,37,27,21,15,3,7,5,9,23,29,37,37,31,29,23,15,3
1,3,9,13,15,17,21,21,35,37,33,33,29,19,15,13,9,7,13,9,9,11,11,9,13,19,23,31,37,39,37,37,35,23,19,5,5,1,1,1,23,29,41,37,39,31,29,21,7,1
1,5,11,13,19,21,27,37,35,35,35,31,27,19,13,15,11,11,9,11,11,11,9,9,9,13,15,23,29,29,31,27,29,25,7,1,1,1,1,7,17,27,35,31,29,23,21,15,9,3
5,7,15,21,29,33,33,33,31,29,21,11,15,13,11,11,11,7,11,9,9,11,13,11,13,21,21,27,37,37,35,33,23,19,3,5,1,1,1,1,19,25,37,35,33,25,23,17,9,3
3,5,13,17,21,25,37,39,39,37,31,29,25,17,13,15,11,13,15,13,15,13,15,13,23,27,35,33,33,33,31,25,21,5,3,1,1,1,1,3,17,27,37,35,35,31,23,19,9,3
5,7,15,17,27,33,39,37,35,35,31,25,25,19,19,17,15,17,13,17,17,15,15,17,19,19,25,33,35,35,35,35,35,31,29,23,11,7,3,3,9,13,29,29,27,27,27,25,13,3
3,7,15,19,27,37,37,37,37,37,31,31,21,19,19,17,15,19,17,17,17,15,17,15,19,19,33,39,37,39,39,41,37,31,25,17,15,7,5,3,9,23,37,39,35,33,27,25,13,1
5,11,15,21,23,31,41,41,41,39,37,35,31,25,21,21,19,19,21,17,17,17,17,15,17,31,39,39,41,39,39,39,35,31,33,17,3,5,3,13,29,45,43,43,39,33,25,21,1,1
1,9,11,15,19,25,27,33,35,33,31,25,23,13,17,17,15,15,15,13,17,13,15,13,15,27,33,37,43,43,45,43,41,37,27,25,15,9,5,11,17,21,41,39,41,35,31,21,11,3
5,3,11,15,21,25,39,41,41,41,33,31,25,21,23,15,17,17,17,15,17,15,17,15,17,21,31,37,39,41,39,41,39,37,31,23,11,3,7,3,21,39,43,41,41,35,31,27,13,3
1,5,5,5,19,39,39,39,13,15,13,9,11,11,13,9,11,9,9,7,11,9,9,9,17,35,49,49,45,31,9,7,1,1,1,1,1,1,1,1,3,29,39,37,35,33,23,1,1,1
3,5,13,17,25,35,41,41,37,37,31,31,25,21,19,17,15,15,13,17,15,13,15,13,15,17,31,35,39,39,41,39,37,33,23,13,3,7,3,5,15,25,31,35,35,29,25,23,15,3
3,9,11,15,23,23,25,31,31,31,29,27,21,19,19,15,13,15,11,13,13,13,13,11,13,25,31,37,41,39,41,37,35,35,21,11,1,1,1,1,11,29,35,35,31,31,27,21,11,1
3,5,15,17,25,33,37,37,35,33,29,27,25,19,17,17,15,17,17,15,17,15,17,17,25,37,37,39,39,41,37,37,33,29,15,11,1,5,3,7,27,43,43,43,39,37,29,25,7,1
3,7,17,19,41,45,43,43,41,37,35,29,23,21,17,17,15,19,19,17,17,15,15,13,19,35,43,45,43,43,43,43,39,37,31,13,3,5,3,1,7,15,33,33,35,35,31,27,13,3
3,9,13,15,19,29,35,35,33,33,31,27,23,23,17,19,17,19,15,17,17,17,13,15,19,19,29,39,39,39,41,41,39,37,31,25,15,7,3,9,25,35,37,37,31,31,29,21,11,1
3,3,15,15,21,23,33,35,37,37,35,29,31,25,15,19,15,15,17,13,15,15,17,15,23,19,27,31,37,41,39,37,35,33,25,11,5,3,1,1,9,19,35,39,37,37,35,29,19,3
